StudentID,Gender,Age,ParentalEducation,HoursStudyPerWeek,HouseholdIncome,MathScore,ReadingScore,WritingScore,Region,Abs_Jan,Abs_Feb,Abs_Mar,TotalAbsences,InternetAccess,PassFail
509,F,17.0,Bachelor,7.476296779495493,,87.0,86.3,96.6,Thies,2.0,0.0,3.0,5.0,1,1
510,M,15.0,High School,12.51295913307535,142503.923586174,78.1,73.7,82.0,Saint-louis,2.0,4.0,4.0,10.0,0,1
511,M,21.0,High School,,364366.7062617092,65.6,67.2,64.5,Dakar,3.0,2.0,5.0,10.0,0,1
512,M,26.0,High School,4.776801380463182,99462.34022455814,67.6,64.7,68.8,Thiès,3.0,2.0,5.0,10.0,1,1
513,F,20.0,Master,12.041098347344064,199396.57439990307,74.4,60.6,72.4,Thies,1.0,1.0,1.0,3.0,1,1
514,M,22.0,Bachelor,7.822554177953753,154481.14408520234,74.6,67.8,65.1,Saint-louis,1.0,2.0,3.0,6.0,0,1
515,M,20.0,High School,13.513869421815231,393833.10425423016,84.5,82.4,82.2,Saint-louis,3.0,3.0,5.0,11.0,1,1
516,F,20.0,Master,5.313951172077817,292150.7719685527,61.4,56.0,65.4,Thies,0.0,1.0,2.0,3.0,1,1
517,F,22.0,High School,7.7808865586447,201130.220691307,85.5,76.3,81.3,Dakar,0.0,1.0,0.0,1.0,1,1
518,M,19.0,High School,4.310348060624187,149326.5017853371,104.2,107.1,90.1,Thies,2.0,1.0,1.0,4.0,1,1
519,F,21.0,Master,8.029450725694268,264036.7804880533,67.1,63.0,72.3,Dakar,3.0,0.0,3.0,6.0,1,1
520,M,21.0,Bachelor,2.0858122520048044,208384.1636029066,70.8,55.6,57.2,Thies,2.0,2.0,6.0,10.0,1,1
521,F,18.0,Bachelor,6.0494663161801485,346014.6017825059,61.0,61.3,62.7,Saint louis,2.0,3.0,1.0,6.0,1,1
522,F,22.0,Master,2.254984540287529,181069.0637602064,56.4,78.6,61.2,Dakar,1.0,0.0,1.0,2.0,1,1
523,M,20.0,Master,10.775692932765033,459575.3238246091,87.3,75.0,77.9,Thiès,4.0,3.0,2.0,9.0,1,1
524,F,18.0,High School,10.866357359038606,83000.01604165614,69.3,66.6,55.1,Thies,4.0,3.0,2.0,9.0,0,1
525,M,21.0,Bachelor,1.07894907806262,203217.62010521264,60.2,62.3,54.9,Dakar,2.0,1.0,1.0,4.0,1,1
526,F,,Bachelor,13.335542982002291,501264.0611959315,68.1,58.9,58.7,Thiès,1.0,1.0,0.0,2.0,0,1
527,F,20.0,Bachelor,17.989660505679417,247783.35024455583,72.3,65.3,63.7,Thies,1.0,1.0,2.0,4.0,0,1
528,M,,Master,8.184025546945364,142214.56027147055,51.8,46.8,51.6,Thiès,2.0,3.0,6.0,11.0,1,1
529,M,23.0,Bachelor,5.43554295910142,326288.58750452026,50.1,47.9,48.6,Dakar,1.0,3.0,4.0,8.0,0,1
530,M,21.0,High School,19.297322364012185,242952.93093425487,83.0,56.8,56.4,Thies,1.0,1.0,5.0,7.0,1,1
531,M,20.0,Bachelor,2.724126006789957,199695.5693258033,92.9,81.6,91.0,Thies,2.0,4.0,2.0,8.0,0,1
532,F,22.0,Bachelor,8.080425867476393,168495.5027041539,67.4,69.9,57.2,Saint louis,3.0,1.0,2.0,6.0,1,1
533,M,23.0,Master,,632204.8326751131,50.7,47.0,52.1,Thiès,3.0,1.0,4.0,8.0,1,1
534,M,21.0,Bachelor,13.38059048180966,269813.7719779036,100.0,76.5,86.2,Thiès,2.0,1.0,3.0,6.0,1,1
535,F,20.0,Master,9.438955900507151,68931.91676005474,70.5,62.2,64.0,Thies,2.0,2.0,3.0,7.0,0,1
536,M,17.0,Bachelor,,479245.1710806641,69.6,67.5,64.1,Saint-louis,3.0,3.0,5.0,11.0,1,1
537,F,17.0,High School,4.195262518448176,270251.61813824065,59.2,52.0,58.2,Saint louis,3.0,1.0,2.0,6.0,1,1
538,F,19.0,High School,6.632712719015458,208024.02827762548,69.8,51.9,61.8,Dakar,1.0,2.0,2.0,5.0,0,1
539,F,18.0,Master,3.972290556219424,188025.709357663,79.9,82.3,74.0,Dakar,3.0,2.0,4.0,9.0,1,1
540,M,20.0,High School,8.191301279138731,245780.0265495739,62.1,62.4,60.8,Saint louis,3.0,2.0,4.0,9.0,1,1
541,F,20.0,Master,5.743215280558054,270369.80070126546,57.4,54.7,63.9,Thies,2.0,2.0,2.0,6.0,0,1
542,M,21.0,High School,2.023848826840997,57558.31825325329,48.0,44.7,43.2,Thiès,2.0,3.0,3.0,8.0,0,0
543,F,20.0,Master,13.020583153499617,514468.7957525602,82.3,83.0,73.0,Thiès,3.0,2.0,0.0,5.0,1,1
544,M,21.0,High School,6.009309906283843,247921.14453408515,58.5,45.0,60.5,Dakar,2.0,3.0,3.0,8.0,1,1
545,M,20.0,Bachelor,2.9274527800987498,479468.6083778911,80.2,78.7,67.2,Dakar,0.0,1.0,2.0,3.0,1,1
546,F,15.0,Bachelor,7.326963462049834,453412.1949558858,63.8,65.4,66.9,Saint-louis,2.0,1.0,3.0,6.0,1,1
547,F,18.0,High School,8.273486263870636,114513.78034617056,60.7,66.3,62.9,Thies,3.0,1.0,1.0,5.0,0,1
548,F,20.0,High School,1.0141330976838656,423982.78372357774,72.7,75.6,76.1,Dakar,3.0,3.0,5.0,11.0,1,1
549,M,17.0,High School,9.326590668503052,145695.93195102914,78.0,62.6,74.3,Saint-louis,2.0,3.0,3.0,8.0,0,1
550,F,21.0,Bachelor,3.811369725238942,75995.92958352697,85.4,81.7,81.8,Dakar,2.0,2.0,4.0,8.0,1,1
551,M,24.0,Master,14.844115236763152,249048.2200773429,83.2,79.4,82.4,Dakar,2.0,2.0,3.0,7.0,0,1
552,F,23.0,High School,10.095842048306938,230694.6523738812,54.7,39.4,52.7,Dakar,2.0,0.0,5.0,7.0,0,1
553,F,19.0,High School,6.400400039562734,244471.60224043945,57.4,61.2,63.9,Saint louis,3.0,2.0,0.0,5.0,1,1
554,F,24.0,High School,5.019328918730598,263154.19908898784,66.3,67.5,77.6,Thies,2.0,0.0,3.0,5.0,1,1
555,M,20.0,Master,7.580129169745504,437227.9253914335,54.7,61.5,46.9,Thies,3.0,2.0,5.0,10.0,1,1
556,F,19.0,High School,10.45116296633316,239922.7220490808,50.4,37.6,38.1,Thies,1.0,0.0,0.0,1.0,0,1
557,F,18.0,Master,7.898023485659201,198804.2026458057,56.7,41.6,44.1,Saint-louis,3.0,4.0,3.0,10.0,1,1
558,M,19.0,Bachelor,7.131364771452573,384243.6388400792,66.5,66.5,57.4,Thies,1.0,2.0,4.0,7.0,0,1
559,F,19.0,High School,8.233481163271582,270668.6870107343,13.9,6.0,-10.0,Dakar,2.0,2.0,2.0,6.0,0,0
560,M,,High School,5.584564275052181,-1800.0112851179722,51.5,38.1,45.8,Thies,1.0,4.0,4.0,9.0,1,1
561,F,20.0,Bachelor,,351402.3496525738,36.2,41.4,41.6,Thies,2.0,2.0,4.0,8.0,1,0
562,F,20.0,Master,0.3431697556200159,347019.4449259322,72.8,83.1,76.9,Thiès,4.0,0.0,2.0,6.0,0,1
563,F,21.0,Bachelor,11.89490492340947,302414.5355497032,82.0,76.3,70.8,Dakar,3.0,1.0,2.0,6.0,1,1
564,F,23.0,High School,9.195191121287047,254540.72953496527,76.0,59.3,65.4,Dakar,2.0,4.0,1.0,7.0,1,1
565,F,22.0,Master,4.90617662386628,219312.7698808197,66.6,62.1,66.2,Saint louis,3.0,1.0,3.0,7.0,1,1
566,M,16.0,Master,15.594939925420956,340379.9746585081,82.1,64.5,61.7,Dakar,1.0,1.0,3.0,5.0,1,1
567,M,,High School,8.348065921569546,82782.52264040652,54.7,59.6,53.6,Thies,2.0,4.0,3.0,9.0,0,1
568,F,22.0,High School,3.855425712099213,348850.8460078598,80.6,72.0,71.4,Dakar,2.0,1.0,3.0,6.0,0,1
569,F,17.0,Bachelor,11.426949685881834,534367.1634647875,75.4,61.8,69.8,Dakar,1.0,2.0,2.0,5.0,1,1
570,F,,Master,,180617.23770389508,80.4,72.2,72.0,Dakar,0.0,4.0,150.0,154.0,0,1
571,M,17.0,High School,9.578319941936876,172161.2009782469,84.2,62.4,70.9,Dakar,2.0,1.0,4.0,7.0,0,1
572,F,15.0,Bachelor,,214798.1468530137,66.1,65.1,55.7,Dakar,3.0,1.0,3.0,7.0,0,1
573,M,21.0,Master,9.80198289511214,315599.78709619143,77.3,62.5,67.7,Dakar,2.0,0.0,2.0,4.0,0,1
574,M,22.0,Master,6.952966839115621,172435.64725755382,71.2,72.5,63.4,Saint-louis,3.0,1.0,2.0,6.0,1,1
575,F,19.0,Bachelor,10.22376580658337,350549.68544291763,64.4,60.6,60.3,Thies,2.0,1.0,4.0,7.0,1,1
576,M,14.0,Master,0.3802221839574446,401620.7934562998,68.9,63.1,65.2,Thies,3.0,2.0,150.0,155.0,1,1
577,F,19.0,High School,6.264506148083243,364121.6656144541,61.8,61.5,66.2,Thiès,1.0,2.0,4.0,7.0,1,1
578,M,21.0,Master,14.88862039123278,87790.14892343132,68.9,53.7,59.1,Dakar,0.0,2.0,3.0,5.0,1,1
579,M,16.0,High School,4.931730178398798,419420.1198190327,80.0,67.0,70.2,Thiès,0.0,1.0,2.0,3.0,1,1
580,M,20.0,Bachelor,5.5846468100272535,412484.0897104416,71.9,69.9,71.3,Thies,2.0,4.0,5.0,11.0,0,1
581,M,20.0,Master,6.2081546462001,399619.3646815565,85.5,81.4,70.2,Saint-louis,1.0,1.0,3.0,5.0,1,1
582,M,21.0,Bachelor,3.140775456445427,344741.069838699,38.9,31.3,34.7,Thies,1.0,4.0,3.0,8.0,1,0
583,F,20.0,High School,0.8331231049130086,326422.7177046159,63.5,67.9,62.9,Dakar,3.0,2.0,2.0,7.0,0,1
584,M,18.0,High School,7.077654405905548,423886.7277751676,60.5,56.6,55.3,Saint-louis,0.0,3.0,3.0,6.0,0,1
585,M,23.0,Bachelor,8.543437696326627,530821.6185124145,59.1,53.4,56.9,Saint louis,4.0,3.0,1.0,8.0,0,1
586,F,20.0,High School,7.789979725845392,185635.144396218,76.4,56.4,59.0,Thiès,1.0,4.0,2.0,7.0,0,1
587,M,20.0,Master,7.420485752208453,429375.0474953726,51.0,44.3,35.6,Dakar,1.0,2.0,1.0,4.0,1,1
588,F,18.0,Master,8.172163483401551,289653.9482391057,71.6,59.1,60.5,Thies,2.0,2.0,3.0,7.0,1,1
589,F,19.0,High School,12.091365886203056,189578.50835773465,64.9,64.2,49.6,Dakar,3.0,2.0,2.0,7.0,0,1
590,F,18.0,Master,7.238215256283133,115616.3171541554,59.6,51.9,49.0,Saint louis,1.0,2.0,3.0,6.0,1,1
591,M,20.0,High School,5.703669691650921,177033.6132801686,68.7,71.1,61.4,Saint louis,1.0,3.0,6.0,10.0,1,1
592,F,24.0,High School,6.875498060447654,180328.20504379016,55.8,43.4,45.4,Dakar,1.0,4.0,2.0,7.0,1,1
593,F,17.0,Bachelor,10.317387039027103,244337.4684592865,94.2,101.3,83.1,Saint-louis,3.0,0.0,3.0,6.0,0,1
594,F,16.0,Master,13.648107514173,168217.63394662202,85.1,80.7,75.1,Saint-louis,2.0,2.0,3.0,7.0,0,1
595,F,24.0,Master,5.487425043323286,246130.99352243924,61.1,65.8,51.8,Dakar,2.0,5.0,2.0,9.0,0,1
596,F,19.0,Master,,251266.7571571916,60.8,68.2,51.2,Thies,2.0,2.0,5.0,9.0,1,1
597,F,18.0,Master,9.353429767743838,311610.590212656,78.3,68.3,64.5,Thiès,2.0,3.0,5.0,10.0,0,1
598,F,23.0,Master,4.029687973084709,106230.0165250403,77.6,76.4,67.4,Dakar,2.0,3.0,5.0,10.0,1,1
599,F,18.0,Master,,126537.82227056118,70.6,64.2,61.4,Thiès,4.0,0.0,2.0,6.0,1,1
600,M,,High School,2.13730457063162,303649.59919126536,50.5,53.7,56.0,Dakar,5.0,2.0,2.0,9.0,0,1
601,F,22.0,Bachelor,0.923798785042405,204307.4259515881,49.9,65.6,63.2,Saint louis,1.0,2.0,150.0,153.0,1,0
602,F,19.0,High School,9.466985631569028,380149.5780902262,71.7,68.3,57.1,Saint louis,1.0,6.0,3.0,10.0,1,1
603,F,25.0,High School,6.464501034676869,,71.6,52.9,57.3,Thiès,2.0,1.0,3.0,6.0,1,1
604,M,18.0,High School,8.809121630484876,334463.9669228952,78.6,60.9,61.3,Dakar,0.0,0.0,4.0,4.0,1,1
605,F,22.0,Master,7.9284200919666,469283.07845050737,80.5,77.0,76.1,Thies,2.0,2.0,5.0,9.0,1,1
606,F,,Master,4.0943998053448105,262834.7025832113,80.0,79.6,63.3,Thies,4.0,2.0,1.0,7.0,1,1
607,F,23.0,Bachelor,7.818982792142654,231061.59535004693,77.7,71.8,72.7,Dakar,1.0,1.0,3.0,5.0,1,1
608,F,24.0,Master,3.0675947799405794,404604.3102718576,74.6,70.6,65.2,Thies,3.0,1.0,3.0,7.0,1,1
609,F,20.0,High School,13.563889432005602,,42.5,37.2,52.1,Thies,3.0,3.0,3.0,9.0,1,0
610,F,18.0,Bachelor,,277520.3628214439,75.4,79.7,80.1,Thiès,1.0,1.0,5.0,7.0,1,1
611,F,21.0,High School,7.216858916125675,466974.9560347131,80.3,72.4,61.0,Dakar,2.0,1.0,3.0,6.0,1,1
612,M,18.0,High School,3.8309136478110064,180217.10822875748,59.4,57.5,64.1,Thies,2.0,3.0,4.0,9.0,1,1
613,F,25.0,High School,10.281684693443182,303932.8365066938,66.7,59.1,46.4,Dakar,3.0,3.0,4.0,10.0,0,1
614,M,20.0,Bachelor,,302546.718100111,62.3,62.4,64.5,Dakar,3.0,1.0,3.0,7.0,1,1
615,M,19.0,High School,5.925333121515159,124655.37757311342,66.2,52.8,59.0,Saint-louis,3.0,0.0,2.0,5.0,1,1
616,F,20.0,Bachelor,11.412806180206218,309310.2467383669,50.4,36.8,49.1,Dakar,1.0,3.0,6.0,10.0,1,1
617,M,17.0,High School,8.11772236671021,467611.221287819,49.7,59.1,48.0,Dakar,2.0,1.0,3.0,6.0,0,0
618,F,18.0,High School,10.066577783743869,248108.0107365721,63.3,38.0,45.1,Thies,3.0,4.0,4.0,11.0,1,1
619,F,23.0,Master,4.07469625393014,303727.6111678718,46.7,25.4,30.3,Dakar,4.0,3.0,3.0,10.0,1,0
620,F,18.0,High School,2.3807322242899724,280587.9262601197,44.5,52.1,55.4,Dakar,2.0,2.0,0.0,4.0,0,0
621,F,17.0,High School,8.428831848160534,339704.04340876214,94.4,65.2,83.9,Thiès,1.0,3.0,2.0,6.0,1,1
622,M,,High School,6.724614578021075,389971.9954187022,71.2,51.8,63.1,Thies,3.0,0.0,3.0,6.0,1,1
623,F,23.0,Bachelor,10.505738689815775,373108.6597067703,61.5,55.4,48.5,Thies,3.0,4.0,2.0,9.0,0,1
624,M,22.0,Bachelor,7.680366189349801,260176.2165813625,61.5,60.6,59.9,Saint-louis,3.0,2.0,4.0,9.0,1,1
625,F,22.0,Master,8.82030135693852,338973.7912932137,78.3,65.6,79.4,Dakar,3.0,2.0,2.0,7.0,1,1
626,M,,Bachelor,1.5064698802350265,357592.76893779344,73.4,61.9,73.3,Dakar,1.0,1.0,3.0,5.0,1,1
627,F,16.0,Master,15.553747758457028,179136.6014967626,73.6,52.3,56.3,Saint-louis,3.0,2.0,1.0,6.0,0,1
628,M,24.0,Bachelor,7.343032059871873,320187.6649420433,70.6,69.2,69.0,Saint-louis,2.0,4.0,4.0,10.0,1,1
629,F,19.0,Master,10.790347881356796,,63.5,64.2,56.5,Thiès,3.0,2.0,4.0,9.0,1,1
630,F,19.0,Bachelor,4.655633319121494,357904.0451785422,57.0,59.7,60.5,Thies,2.0,1.0,4.0,7.0,1,1
631,M,23.0,High School,9.232039608869364,263739.3856184017,49.8,48.1,39.9,Dakar,3.0,3.0,3.0,9.0,0,0
632,F,21.0,Master,2.7886209459010187,389705.5350943752,54.5,60.7,59.3,Dakar,2.0,2.0,2.0,6.0,1,1
633,F,21.0,High School,9.808271353038684,252594.37773965189,71.1,69.6,60.8,Saint louis,1.0,4.0,5.0,10.0,0,1
634,M,25.0,High School,6.576103662456669,298980.89698349935,34.0,35.4,42.1,Saint-louis,1.0,0.0,5.0,6.0,1,0
635,M,18.0,Master,8.11676201574227,470874.46146494,65.3,67.0,65.2,Saint louis,3.0,1.0,3.0,7.0,0,1
636,M,22.0,Bachelor,10.79189612052039,469652.3577949511,74.8,67.6,66.9,Thies,1.0,0.0,2.0,3.0,1,1
637,M,20.0,Bachelor,3.0698387551188797,296499.2760928127,77.2,75.9,67.7,Thies,2.0,3.0,1.0,6.0,1,1
638,F,21.0,Master,5.262033077548812,316718.3556875472,93.3,96.5,92.3,Thiès,2.0,0.0,3.0,5.0,0,1
639,M,24.0,Master,,433309.337368132,70.3,80.2,65.5,Saint louis,2.0,2.0,2.0,6.0,1,1
640,F,21.0,High School,16.39288589818699,119903.75816853905,72.9,56.5,61.0,Thies,3.0,0.0,2.0,5.0,0,1
641,M,21.0,High School,7.447670661354073,218577.70111692828,46.6,41.8,34.7,Dakar,0.0,1.0,4.0,5.0,0,0
642,M,23.0,Master,10.36454447169573,460268.4546644108,67.6,70.8,68.9,Saint louis,1.0,1.0,2.0,4.0,0,1
643,F,19.0,High School,7.57211412056608,340793.1658826603,71.7,71.0,68.6,Dakar,1.0,2.0,6.0,9.0,0,1
644,M,18.0,High School,15.768982379025198,225795.7835303328,56.2,55.7,48.1,Thies,2.0,4.0,2.0,8.0,0,1
645,F,17.0,Bachelor,1.0111133321389776,119300.11136032554,47.7,56.4,59.2,Dakar,0.0,0.0,0.0,0.0,0,0
646,F,15.0,Master,8.378484178677432,294010.77203506057,62.4,57.4,61.8,Saint louis,3.0,1.0,2.0,6.0,0,1
647,F,25.0,High School,1.497823865751756,200067.83910559036,69.9,76.0,55.4,Thiès,2.0,3.0,3.0,8.0,1,1
648,M,17.0,High School,2.0262862821468666,288209.1980342324,72.8,72.4,77.1,Thiès,2.0,2.0,3.0,7.0,1,1
649,F,19.0,Bachelor,9.189848212471269,202878.3978246144,59.6,57.3,-10.0,Thies,3.0,0.0,3.0,6.0,1,1
650,F,19.0,High School,8.557991184589836,114833.03573965751,66.2,61.9,68.6,Saint louis,3.0,1.0,3.0,7.0,1,1
651,F,21.0,Master,6.860652249031195,52216.16667796302,63.7,73.4,-10.0,Thies,3.0,0.0,2.0,5.0,0,1
652,F,22.0,Master,7.575223639840988,446616.5621972042,53.0,51.8,48.2,Thiès,2.0,1.0,1.0,4.0,1,1
653,F,22.0,Master,20.393197736285032,252027.53862683312,69.7,51.7,54.4,Saint louis,2.0,1.0,3.0,6.0,0,1
654,F,19.0,High School,6.967299447874263,274648.25310702855,81.6,50.0,59.5,Thies,3.0,2.0,4.0,9.0,1,1
655,M,20.0,Master,10.0404974450003,299731.4260230983,66.1,53.5,64.5,Dakar,3.0,3.0,3.0,9.0,0,1
656,F,21.0,High School,5.402540721544476,117185.20979466388,55.1,52.2,42.5,Dakar,4.0,1.0,2.0,7.0,0,1
657,F,19.0,Master,9.180930300162412,148912.2106262168,77.9,76.8,70.2,Thiès,2.0,2.0,3.0,7.0,1,1
658,F,24.0,Master,7.04706529977753,179362.18488033174,54.0,40.5,50.9,Dakar,3.0,1.0,5.0,9.0,1,1
659,F,21.0,High School,6.35792606908108,213219.7873404729,60.4,68.9,58.6,Dakar,2.0,2.0,3.0,7.0,0,1
660,M,22.0,High School,15.275594128801298,214741.2316544764,72.4,64.8,67.0,Saint louis,2.0,4.0,1.0,7.0,0,1
661,F,22.0,Master,12.708739852737356,204513.88037752663,321.5,77.3,64.8,Dakar,2.0,2.0,3.0,7.0,1,1
662,F,23.0,High School,8.546986589596923,406158.1572392714,68.3,68.0,69.0,Thies,2.0,2.0,4.0,8.0,1,1
663,F,20.0,Master,1.2168477437758671,,18.7,26.0,22.3,Thies,1.0,3.0,4.0,8.0,0,0
664,M,17.0,High School,6.555963106989721,397003.145959885,57.3,64.4,42.1,Dakar,3.0,3.0,4.0,10.0,1,1
665,M,21.0,High School,18.812110257620333,285640.931703222,75.0,60.9,57.0,Dakar,2.0,3.0,3.0,8.0,1,1
666,F,18.0,Bachelor,7.077353333441168,481713.688286458,57.1,51.0,61.3,Thies,3.0,3.0,150.0,156.0,1,1
667,M,,Master,12.412870288214632,273839.32426546514,71.1,77.3,62.2,Thiès,2.0,1.0,2.0,5.0,1,1
668,F,21.0,Bachelor,13.767769607810404,296248.6303014905,93.5,76.5,80.0,Saint louis,1.0,3.0,3.0,7.0,1,1
669,F,23.0,High School,8.8758556634239,255081.2714648692,79.2,75.8,59.1,Thies,2.0,4.0,4.0,10.0,1,1
670,F,20.0,High School,,241473.6567575627,41.2,57.4,57.4,Saint louis,3.0,3.0,2.0,8.0,1,0
671,M,21.0,High School,1.7412493271315537,261864.8990446987,54.0,65.0,50.9,Dakar,0.0,2.0,2.0,4.0,1,1
672,M,24.0,Bachelor,10.736652834435818,242984.9665866476,87.6,76.0,87.4,Saint-louis,2.0,0.0,2.0,4.0,1,1
673,M,21.0,High School,,211927.8543785813,56.5,56.5,60.9,Thies,3.0,1.0,5.0,9.0,0,1
674,M,27.0,High School,,302759.9932412064,55.5,57.5,60.0,Dakar,2.0,1.0,3.0,6.0,1,1
675,F,21.0,Master,3.0007186416425435,385828.3900669479,72.3,64.8,70.1,Thies,2.0,1.0,4.0,7.0,1,1
676,F,16.0,Master,6.939049838119191,252797.86502125527,85.1,63.9,82.2,Thies,1.0,2.0,5.0,8.0,1,1
677,F,22.0,Master,8.134876219604212,109537.43163858552,60.9,50.3,48.9,Dakar,2.0,1.0,2.0,5.0,1,1
678,F,21.0,Master,9.074374324177192,275122.06847901066,63.0,59.6,42.8,Dakar,1.0,3.0,4.0,8.0,1,1
679,M,23.0,High School,3.540711250590343,374823.095859103,46.6,36.0,48.0,Thies,3.0,2.0,3.0,8.0,1,0
680,M,22.0,Master,12.787643795045408,516650.0215703737,65.0,50.0,54.8,Saint-louis,2.0,1.0,5.0,8.0,0,1
681,F,20.0,Bachelor,,156245.04451912057,58.9,65.9,82.2,Saint louis,3.0,1.0,2.0,6.0,0,1
682,F,17.0,Master,1.3021221581870188,248811.4496603312,48.7,61.1,52.0,Thies,0.0,2.0,3.0,5.0,0,0
683,F,19.0,Bachelor,7.563906320146144,253271.5726169548,82.9,73.6,78.8,Dakar,2.0,2.0,4.0,8.0,0,1
684,F,18.0,High School,8.137501236105841,462696.64073178015,66.9,77.7,65.9,Dakar,3.0,2.0,2.0,7.0,1,1
685,M,19.0,Bachelor,8.642357732687039,295807.0199449641,59.3,49.7,63.3,Saint louis,3.0,2.0,150.0,155.0,0,1
686,M,21.0,Bachelor,13.448529614740316,191120.8128753281,60.9,51.8,58.3,Thies,3.0,4.0,3.0,10.0,1,1
687,M,,Bachelor,7.054204653056562,,47.4,51.6,40.3,Saint-louis,1.0,3.0,5.0,9.0,1,0
688,F,21.0,High School,7.521521502524915,205937.79629376283,69.3,65.7,52.0,Thies,2.0,1.0,6.0,9.0,1,1
689,F,17.0,High School,3.587262475067626,153073.52719704548,68.8,70.5,60.2,Dakar,0.0,0.0,5.0,5.0,1,1
690,M,21.0,Bachelor,11.282214011551588,,63.3,53.8,49.5,Thiès,2.0,2.0,5.0,9.0,0,1
691,M,23.0,Master,8.737236256312414,508085.0345307143,70.0,59.3,75.2,Saint-louis,3.0,1.0,3.0,7.0,0,1
692,M,18.0,Master,6.31988909082335,346105.1065979355,50.4,46.0,45.8,Dakar,2.0,0.0,3.0,5.0,1,1
693,F,20.0,Bachelor,0.3813012261381452,312931.2066543052,41.1,42.8,43.3,Thies,3.0,3.0,3.0,9.0,1,0
694,F,20.0,Bachelor,13.77764878022035,270012.75170255447,61.5,61.4,62.9,Saint-louis,3.0,2.0,4.0,9.0,0,1
695,M,18.0,High School,3.089280142175771,222436.59972137053,67.3,56.6,62.7,Thies,2.0,3.0,150.0,155.0,0,1
696,F,22.0,High School,5.634887962521177,208062.16695758133,61.1,45.7,54.4,Thies,0.0,2.0,4.0,6.0,1,1
697,F,20.0,Master,9.433378044304012,335060.25938487914,69.2,70.6,61.6,Thies,3.0,2.0,0.0,5.0,1,1
698,M,21.0,High School,3.213768285533254,214334.8273607116,75.9,214.2,65.7,Dakar,2.0,0.0,4.0,6.0,1,1
699,M,18.0,High School,2.025960886987426,272739.0651500469,65.9,74.5,67.7,Dakar,1.0,1.0,1.0,3.0,1,1
700,F,19.0,High School,0.4957903308026594,302772.5215200877,73.0,68.1,72.6,Thies,2.0,0.0,5.0,7.0,1,1
701,M,22.0,High School,10.883987811622545,182647.33973368336,90.7,75.9,65.8,Dakar,2.0,3.0,5.0,10.0,0,1
702,F,19.0,Bachelor,5.819255021094712,226509.25309189584,65.7,82.2,72.4,Thies,3.0,0.0,3.0,6.0,1,1
703,M,24.0,Master,19.70908036989332,62517.75678123452,72.2,56.3,64.7,Thiès,2.0,2.0,4.0,8.0,1,1
704,F,19.0,High School,4.022579737476507,543218.0539250871,80.2,77.9,79.8,Dakar,2.0,2.0,3.0,7.0,1,1
705,F,,Master,4.314195906284315,,74.8,63.1,67.5,Thiès,2.0,2.0,1.0,5.0,0,1
706,F,22.0,Bachelor,5.738428118858394,200391.5405844916,63.2,64.6,56.9,Thiès,1.0,2.0,4.0,7.0,1,1
707,F,16.0,Master,8.972538620553957,266178.618072348,53.3,37.5,42.6,Thiès,3.0,0.0,5.0,8.0,1,1
708,F,16.0,High School,6.119186644858755,149876.34060696937,66.2,63.3,58.5,Thiès,2.0,2.0,3.0,7.0,0,1
709,F,16.0,High School,10.449328856010048,485105.665364894,80.3,49.0,63.9,Dakar,1.0,4.0,4.0,9.0,0,1
710,F,23.0,Master,4.085646440045382,129614.74028748852,77.1,74.1,74.9,Thies,1.0,1.0,2.0,4.0,1,1
711,F,19.0,High School,2.473633126145676,206384.5323880226,50.6,42.5,45.1,Dakar,1.0,3.0,4.0,8.0,0,1
712,M,26.0,High School,0.8071410423635701,221668.4356704041,70.9,78.5,79.2,Dakar,3.0,3.0,3.0,9.0,1,1
713,M,19.0,Master,0.894296671748787,399220.6356850937,70.3,78.2,73.4,Thies,4.0,2.0,3.0,9.0,1,1
714,F,20.0,High School,5.927723922099773,287518.8926730366,80.6,64.4,77.4,Dakar,3.0,1.0,4.0,8.0,1,1
715,F,24.0,High School,6.796078750427112,62170.79373385528,77.1,76.0,66.2,Dakar,2.0,2.0,5.0,9.0,1,1
716,F,25.0,Master,5.474251890067267,269865.8598429071,58.9,70.1,52.2,Thies,2.0,1.0,4.0,7.0,0,1
717,F,25.0,Master,12.973623188748649,183340.533846801,68.1,65.0,74.3,Saint louis,2.0,3.0,1.0,6.0,1,1
718,F,23.0,High School,12.91212083843254,309549.5455867873,87.1,74.8,60.7,Thiès,1.0,0.0,2.0,3.0,1,1
719,F,23.0,Master,6.660788050221992,472101.2443824392,74.4,65.1,55.1,Thiès,4.0,2.0,3.0,9.0,1,1
720,F,21.0,High School,0.824315547232148,91268.9706921266,55.7,57.7,43.6,Dakar,1.0,2.0,4.0,7.0,0,1
721,M,22.0,Master,5.733179567779789,203973.27175201155,102.2,87.6,106.9,Thiès,1.0,2.0,1.0,4.0,1,1
722,F,19.0,High School,,233676.84554598035,43.2,43.4,54.6,Dakar,2.0,3.0,3.0,8.0,1,0
723,F,18.0,High School,5.371460150887768,215083.12248298968,58.4,53.1,58.1,Thies,2.0,1.0,4.0,7.0,1,1
724,M,20.0,High School,5.209124384407021,254745.50679445275,49.2,49.6,53.3,Saint-louis,3.0,1.0,2.0,6.0,1,0
725,M,20.0,Master,,279174.6698926335,50.0,79.6,66.1,Dakar,1.0,2.0,6.0,9.0,1,0
