StudentID,Gender,Age,ParentalEducation,HoursStudyPerWeek,HouseholdIncome,MathScore,ReadingScore,WritingScore,Region,Abs_Jan,Abs_Feb,Abs_Mar,TotalAbsences,InternetAccess,PassFail
478,FEMALE,21.0,Master,0.8824042779711174,266068.8806844758,46.5,30.6,46.1,Thiès,1.0,2.0,1.0,4.0,OUI,0
479,Male,18.0,High school,4.240128683399734,146262.25944430276,78.7,69.9,81.3,thies,3.0,3.0,4.0,10.0,Yes,1
480,Feminin,20.0,Bachelor,,95426.9106926347,84.5,84.2,89.2,Saint-Louis,1.0,4.0,1.0,6.0,No,1
481,Feminin,,Bachelor,14.863630524530777,426305.67728816986,93.6,77.0,81.9,saint louis,2.0,1.0,4.0,7.0,yes,1
482,Masculin,20.0,high School,7.6098984650175066,78847.57125027891,66.5,51.2,58.9,Saint-Louis,2.0,1.0,4.0,7.0,OUI,1
483,femelle,21.0,Master,9.311244294296493,329672.5742530507,83.9,73.3,71.8,DAKAR,2.0,2.0,6.0,10.0,No,1
484,Masculin,18.0,High school,11.809912627811222,330626.79361744015,67.7,49.1,51.2,thies,5.0,1.0,4.0,10.0,OUI,1
485,femelle,20.0,master ,4.756424255199001,125852.844131861,70.1,59.9,76.0,Dakar,1.0,1.0,3.0,5.0,oui,1
486,Masculin,16.0,Master,9.467256173141768,189087.79168859142,52.3,54.1,54.3,Thies,0.0,1.0,1.0,2.0,Yes,1
487,F,20.0,MSc,5.038039574671366,,85.6,71.1,85.5,Thiès,2.0,2.0,5.0,9.0,Y,1
488,Feminin,18.0,high School,11.459297753964044,363947.0064272448,75.3,81.6,68.1,dakar,1.0,1.0,3.0,5.0,Yes,1
489,Male,18.0,Bachelor,8.60561219180693,225925.71517453354,89.7,83.8,67.9,Saint-Louis,2.0,3.0,3.0,8.0,Y,1
490,femelle,23.0,master ,9.193807255925758,444269.88040334056,62.2,54.8,54.5,Saint-Louis,3.0,3.0,4.0,10.0,OUI,1
491,FEMALE,23.0,Bachelor,4.869605610325644,444784.2868145163,82.9,80.8,73.9,Thiès,1.0,1.0,3.0,5.0,0,1
492,femelle,22.0,Licence,10.82812943844314,332286.32316188485,68.4,52.0,57.1,Thies,2.0,0.0,3.0,5.0,Non,1
493,Male,17.0,high School,16.338851684924066,191980.77265516046,67.4,69.4,68.7,dakar,2.0,1.0,2.0,5.0,Y,1
494,Masculin,19.0,high School,3.9683532182871755,250386.15558338456,67.1,69.5,56.0,saint louis,1.0,2.0,4.0,7.0,oui,1
495,femelle,23.0,High school,6.6409639694099045,275015.7920428213,81.7,74.8,83.9,dakar,2.0,4.0,1.0,7.0,OUI,1
496,female,20.0,High school,8.926429896672367,207976.91858015946,72.3,50.5,70.5,Thiès,2.0,2.0,1.0,5.0,oui,1
497,F,26.0,Licence,11.145624847983266,412674.86138818215,65.2,52.0,52.1,Thies,2.0,3.0,2.0,7.0,yes,1
498,Feminin,21.0,master ,5.761814858842124,116427.11038687965,34.7,25.3,33.8,dakar,2.0,3.0,5.0,10.0,Yes,0
499,Male,20.0,MSc,3.33212116057096,120688.37651205136,69.3,46.4,66.4,Thies,2.0,1.0,4.0,7.0,0,1
500,Feminin,19.0,HS,13.4367579766561,238839.3442193234,76.3,53.1,60.7,thies,1.0,2.0,2.0,5.0,Y,1
501,female,20.0,Master,11.04202447833657,241014.67034317146,73.3,32.3,52.8,saint louis,1.0,2.0,2.0,5.0,Non,1
502,femelle,20.0,HS,1.0282098780533397,142270.8195628109,39.1,45.4,51.7,Dakar,1.0,2.0,3.0,6.0,Y,0
503,femelle,22.0,HS,5.569724832881777,67451.70563618229,43.3,36.8,38.8,DAKAR,1.0,0.0,4.0,5.0,oui,0
504,FEMALE,22.0,high School,14.272729718109304,302345.50137578184,66.8,62.0,50.3,Thies,3.0,1.0,5.0,9.0,0,1
505,female,18.0,Master,,293669.3870399081,77.2,84.0,72.4,Thies,0.0,2.0,6.0,8.0,Y,1
506,Male,17.0,high School,,378417.47783420887,40.4,37.1,35.6,dakar,3.0,1.0,3.0,7.0,OUI,0
507,FEMALE,15.0,MSc,7.29555026416055,308268.73597451666,81.5,67.7,73.0,Saint-Louis,1.0,0.0,6.0,7.0,yes,1
508,F,21.0,Master,8.33194967525004,284087.5106111404,79.5,78.3,66.6,Thies,3.0,1.0,3.0,7.0,0,1
509,FEMALE,17.0,Bachelor,7.4762967794954935,,87.0,86.3,96.6,Thies,2.0,0.0,3.0,5.0,Yes,1
510,male ,15.0,high School,12.51295913307535,142503.923586174,78.1,73.7,82.0,Saint-Louis,2.0,4.0,4.0,10.0,0,1
511,Male,21.0,high School,,364366.70626170916,65.6,67.2,64.5,dakar,3.0,2.0,5.0,10.0,Non,1
512,male ,26.0,high School,4.776801380463182,99462.34022455814,67.6,64.7,68.8,Thiès,3.0,2.0,5.0,10.0,OUI,1
513,female,20.0,master ,12.041098347344063,199396.57439990307,74.4,60.6,72.4,Thies,1.0,1.0,1.0,3.0,Y,1
514,Masculin,22.0,Licence,7.822554177953753,154481.14408520234,74.6,67.8,65.1,Saint-Louis,1.0,2.0,3.0,6.0,No,1
515,male ,20.0,high School,13.513869421815233,393833.10425423016,84.5,82.4,82.2,Saint-Louis,3.0,3.0,5.0,11.0,Y,1
516,F,20.0,MSc,5.313951172077817,292150.7719685527,61.4,56.0,65.4,thies,0.0,1.0,2.0,3.0,oui,1
517,FEMALE,22.0,High school,7.7808865586447,201130.220691307,85.5,76.3,81.3,DAKAR,0.0,1.0,0.0,1.0,oui,1
518,Masculin,19.0,High school,4.310348060624187,149326.5017853371,104.2,107.1,90.1,Thies,2.0,1.0,1.0,4.0,yes,1
519,FEMALE,21.0,Master,8.029450725694268,264036.7804880533,67.1,63.0,72.3,dakar,3.0,0.0,3.0,6.0,Y,1
520,male ,21.0,Bachelor,2.0858122520048044,208384.1636029066,70.8,55.6,57.2,thies,2.0,2.0,6.0,10.0,Yes,1
521,FEMALE,18.0,Licence,6.0494663161801485,346014.6017825059,61.0,61.3,62.7,saint louis,2.0,3.0,1.0,6.0,1,1
522,female,22.0,master ,2.254984540287529,181069.06376020637,56.4,78.6,61.2,DAKAR,1.0,0.0,1.0,2.0,1,1
523,Masculin,20.0,Master,10.775692932765033,459575.3238246091,87.3,75.0,77.9,Thiès,4.0,3.0,2.0,9.0,Yes,1
524,female,18.0,High school,10.866357359038606,83000.01604165614,69.3,66.6,55.1,Thies,4.0,3.0,2.0,9.0,0,1
525,male ,21.0,Licence,1.07894907806262,203217.62010521264,60.2,62.3,54.9,dakar,2.0,1.0,1.0,4.0,OUI,1
526,female,,Licence,13.335542982002291,501264.0611959315,68.1,58.9,58.7,Thiès,1.0,1.0,0.0,2.0,0,1
527,F,20.0,Bachelor,17.989660505679417,247783.35024455586,72.3,65.3,63.7,Thies,1.0,1.0,2.0,4.0,No,1
528,male ,,MSc,8.184025546945364,142214.56027147057,51.8,46.8,51.6,Thiès,2.0,3.0,6.0,11.0,1,1
529,male ,23.0,Licence,5.43554295910142,326288.58750452026,50.1,47.9,48.6,dakar,1.0,3.0,4.0,8.0,Non,1
530,male ,21.0,high School,19.297322364012185,242952.93093425492,83.0,56.8,56.4,thies,1.0,1.0,5.0,7.0,Y,1
531,Male,20.0,Licence,2.724126006789957,199695.5693258033,92.9,81.6,91.0,thies,2.0,4.0,2.0,8.0,0,1
532,FEMALE,22.0,Bachelor,8.080425867476393,168495.5027041539,67.4,69.9,57.2,saint louis,3.0,1.0,2.0,6.0,OUI,1
533,Male,23.0,Master,,632204.8326751131,50.7,47.0,52.1,Thiès,3.0,1.0,4.0,8.0,oui,1
534,Male,21.0,Bachelor,13.380590481809659,269813.7719779036,100.0,76.5,86.2,Thiès,2.0,1.0,3.0,6.0,oui,1
535,F,20.0,master ,9.438955900507153,68931.91676005474,70.5,62.2,64.0,Thies,2.0,2.0,3.0,7.0,No,1
536,Masculin,17.0,Bachelor,,479245.1710806641,69.6,67.5,64.1,Saint-Louis,3.0,3.0,5.0,11.0,Y,1
537,FEMALE,17.0,High school,4.1952625184481755,270251.61813824065,59.2,52.0,58.2,saint louis,3.0,1.0,2.0,6.0,yes,1
538,female,19.0,high School,6.632712719015458,208024.02827762548,69.8,51.9,61.8,Dakar,1.0,2.0,2.0,5.0,No,1
539,femelle,18.0,MSc,3.9722905562194235,188025.709357663,79.9,82.3,74.0,DAKAR,3.0,2.0,4.0,9.0,yes,1
540,male ,20.0,High school,8.191301279138731,245780.0265495739,62.1,62.4,60.8,saint louis,3.0,2.0,4.0,9.0,1,1
541,female,20.0,Master,5.743215280558054,270369.80070126546,57.4,54.7,63.9,Thies,2.0,2.0,2.0,6.0,0,1
542,male ,21.0,HS,2.0238488268409975,57558.31825325329,48.0,44.7,43.2,Thiès,2.0,3.0,3.0,8.0,Non,0
543,F,20.0,Master,13.020583153499615,514468.7957525602,82.3,83.0,73.0,Thiès,3.0,2.0,0.0,5.0,yes,1
544,male ,21.0,high School,6.009309906283843,247921.14453408515,58.5,45.0,60.5,DAKAR,2.0,3.0,3.0,8.0,Y,1
545,Male,20.0,Licence,2.9274527800987498,479468.6083778911,80.2,78.7,67.2,dakar,0.0,1.0,2.0,3.0,1,1
546,FEMALE,15.0,Bachelor,7.326963462049834,453412.1949558858,63.8,65.4,66.9,Saint-Louis,2.0,1.0,3.0,6.0,1,1
547,femelle,18.0,HS,8.273486263870636,114513.78034617055,60.7,66.3,62.9,thies,3.0,1.0,1.0,5.0,0,1
548,Feminin,20.0,high School,1.0141330976838656,423982.78372357774,72.7,75.6,76.1,dakar,3.0,3.0,5.0,11.0,Y,1
549,male ,17.0,High school,9.326590668503052,145695.93195102914,78.0,62.6,74.3,Saint-Louis,2.0,3.0,3.0,8.0,0,1
550,female,21.0,Bachelor,3.811369725238942,75995.92958352697,85.4,81.7,81.8,DAKAR,2.0,2.0,4.0,8.0,oui,1
551,Male,24.0,Master,14.844115236763152,249048.2200773429,83.2,79.4,82.4,DAKAR,2.0,2.0,3.0,7.0,No,1
552,Feminin,23.0,High school,10.095842048306938,230694.65237388117,54.7,39.4,52.7,Dakar,2.0,0.0,5.0,7.0,No,1
553,femelle,19.0,high School,6.400400039562734,244471.60224043945,57.4,61.2,63.9,saint louis,3.0,2.0,0.0,5.0,yes,1
554,Feminin,24.0,high School,5.019328918730598,263154.19908898784,66.3,67.5,77.6,Thies,2.0,0.0,3.0,5.0,OUI,1
555,Male,20.0,Master,7.580129169745504,437227.9253914335,54.7,61.5,46.9,Thies,3.0,2.0,5.0,10.0,Yes,1
556,FEMALE,19.0,HS,10.45116296633316,239922.72204908077,50.4,37.6,38.1,Thies,1.0,0.0,0.0,1.0,Non,1
557,FEMALE,18.0,Master,7.898023485659201,198804.20264580572,56.7,41.6,44.1,Saint-Louis,3.0,4.0,3.0,10.0,1,1
558,Masculin,19.0,Licence,7.131364771452573,384243.6388400792,66.5,66.5,57.4,Thies,1.0,2.0,4.0,7.0,No,1
559,FEMALE,19.0,High school,8.233481163271582,270668.6870107343,13.9,6.0,-10.0,Dakar,2.0,2.0,2.0,6.0,0,0
560,Masculin,,HS,5.584564275052181,-1800.0112851179722,51.5,38.1,45.8,thies,1.0,4.0,4.0,9.0,1,1
561,Feminin,20.0,Bachelor,,351402.3496525738,36.2,41.4,41.6,Thies,2.0,2.0,4.0,8.0,Yes,0
562,F,20.0,master ,0.34316975562001595,347019.4449259322,72.8,83.1,76.9,Thiès,4.0,0.0,2.0,6.0,0,1
563,female,21.0,Licence,11.89490492340947,302414.53554970317,82.0,76.3,70.8,DAKAR,3.0,1.0,2.0,6.0,Y,1
564,female,23.0,HS,9.195191121287047,254540.72953496527,76.0,59.3,65.4,Dakar,2.0,4.0,1.0,7.0,Y,1
565,Feminin,22.0,master ,4.90617662386628,219312.76988081972,66.6,62.1,66.2,saint louis,3.0,1.0,3.0,7.0,Yes,1
566,male ,16.0,master ,15.594939925420956,340379.9746585081,82.1,64.5,61.7,dakar,1.0,1.0,3.0,5.0,OUI,1
567,male ,,High school,8.348065921569546,82782.52264040652,54.7,59.6,53.6,Thies,2.0,4.0,3.0,9.0,Non,1
568,FEMALE,22.0,high School,3.855425712099213,348850.8460078598,80.6,72.0,71.4,Dakar,2.0,1.0,3.0,6.0,Non,1
569,female,17.0,Bachelor,11.426949685881834,534367.1634647875,75.4,61.8,69.8,dakar,1.0,2.0,2.0,5.0,OUI,1
570,female,,Master,,180617.23770389508,80.4,72.2,72.0,Dakar,0.0,4.0,150.0,154.0,0,1
571,Masculin,17.0,High school,9.578319941936877,172161.2009782469,84.2,62.4,70.9,dakar,2.0,1.0,4.0,7.0,Non,1
572,F,15.0,Licence,,214798.14685301372,66.1,65.1,55.7,Dakar,3.0,1.0,3.0,7.0,No,1
573,Male,21.0,MSc,9.80198289511214,315599.78709619143,77.3,62.5,67.7,Dakar,2.0,0.0,2.0,4.0,0,1
574,male ,22.0,master ,6.952966839115621,172435.64725755382,71.2,72.5,63.4,Saint-Louis,3.0,1.0,2.0,6.0,yes,1
575,female,19.0,Licence,10.22376580658337,350549.68544291763,64.4,60.6,60.3,Thies,2.0,1.0,4.0,7.0,oui,1
576,Masculin,14.0,master ,0.38022218395744467,401620.7934562998,68.9,63.1,65.2,thies,3.0,2.0,150.0,155.0,yes,1
577,femelle,19.0,high School,6.264506148083243,364121.66561445413,61.8,61.5,66.2,Thiès,1.0,2.0,4.0,7.0,1,1
578,Masculin,21.0,MSc,14.888620391232779,87790.14892343132,68.9,53.7,59.1,DAKAR,0.0,2.0,3.0,5.0,OUI,1
579,male ,16.0,high School,4.931730178398798,419420.1198190327,80.0,67.0,70.2,Thiès,0.0,1.0,2.0,3.0,1,1
580,male ,20.0,Bachelor,5.5846468100272535,412484.0897104416,71.9,69.9,71.3,thies,2.0,4.0,5.0,11.0,Non,1
581,Masculin,20.0,Master,6.2081546462001,399619.36468155653,85.5,81.4,70.2,Saint-Louis,1.0,1.0,3.0,5.0,Y,1
582,Male,21.0,Bachelor,3.140775456445427,344741.069838699,38.9,31.3,34.7,Thies,1.0,4.0,3.0,8.0,oui,0
583,Feminin,20.0,high School,0.8331231049130086,326422.7177046159,63.5,67.9,62.9,dakar,3.0,2.0,2.0,7.0,No,1
584,male ,18.0,high School,7.077654405905548,423886.7277751676,60.5,56.6,55.3,Saint-Louis,0.0,3.0,3.0,6.0,0,1
585,Masculin,23.0,Licence,8.543437696326627,530821.6185124145,59.1,53.4,56.9,saint louis,4.0,3.0,1.0,8.0,No,1
586,female,20.0,high School,7.789979725845392,185635.144396218,76.4,56.4,59.0,Thiès,1.0,4.0,2.0,7.0,No,1
587,Masculin,20.0,MSc,7.420485752208453,429375.0474953726,51.0,44.3,35.6,DAKAR,1.0,2.0,1.0,4.0,1,1
588,F,18.0,MSc,8.172163483401551,289653.9482391057,71.6,59.1,60.5,Thies,2.0,2.0,3.0,7.0,Y,1
589,Feminin,19.0,HS,12.091365886203057,189578.50835773462,64.9,64.2,49.6,DAKAR,3.0,2.0,2.0,7.0,0,1
590,femelle,18.0,master ,7.238215256283133,115616.3171541554,59.6,51.9,49.0,saint louis,1.0,2.0,3.0,6.0,1,1
591,Male,20.0,High school,5.703669691650921,177033.6132801686,68.7,71.1,61.4,saint louis,1.0,3.0,6.0,10.0,yes,1
592,FEMALE,24.0,high School,6.875498060447654,180328.20504379016,55.8,43.4,45.4,dakar,1.0,4.0,2.0,7.0,Yes,1
593,femelle,17.0,Bachelor,10.317387039027103,244337.46845928652,94.2,101.3,83.1,Saint-Louis,3.0,0.0,3.0,6.0,No,1
594,Feminin,16.0,Master,13.648107514172999,168217.63394662202,85.1,80.7,75.1,Saint-Louis,2.0,2.0,3.0,7.0,0,1
595,Feminin,24.0,master ,5.487425043323286,246130.99352243924,61.1,65.8,51.8,DAKAR,2.0,5.0,2.0,9.0,No,1
596,Feminin,19.0,master ,,251266.7571571916,60.8,68.2,51.2,thies,2.0,2.0,5.0,9.0,oui,1
597,femelle,18.0,Master,9.353429767743838,311610.590212656,78.3,68.3,64.5,Thiès,2.0,3.0,5.0,10.0,Non,1
598,female,23.0,Master,4.029687973084709,106230.0165250403,77.6,76.4,67.4,DAKAR,2.0,3.0,5.0,10.0,Y,1
599,Feminin,18.0,master ,,126537.82227056118,70.6,64.2,61.4,Thiès,4.0,0.0,2.0,6.0,1,1
600,Masculin,,HS,2.1373045706316196,303649.59919126536,50.5,53.7,56.0,Dakar,5.0,2.0,2.0,9.0,0,1
601,femelle,22.0,Bachelor,0.923798785042405,204307.42595158814,49.9,65.6,63.2,saint louis,1.0,2.0,150.0,153.0,Yes,0
602,FEMALE,19.0,HS,9.466985631569028,380149.5780902262,71.7,68.3,57.1,saint louis,1.0,6.0,3.0,10.0,Yes,1
603,Feminin,25.0,high School,6.464501034676869,,71.6,52.9,57.3,Thiès,2.0,1.0,3.0,6.0,yes,1
604,Masculin,18.0,High school,8.809121630484876,334463.9669228952,78.6,60.9,61.3,dakar,0.0,0.0,4.0,4.0,yes,1
605,female,22.0,Master,7.9284200919666,469283.07845050737,80.5,77.0,76.1,thies,2.0,2.0,5.0,9.0,1,1
606,F,,MSc,4.0943998053448105,262834.7025832113,80.0,79.6,63.3,Thies,4.0,2.0,1.0,7.0,OUI,1
607,female,23.0,Bachelor,7.818982792142654,231061.59535004693,77.7,71.8,72.7,DAKAR,1.0,1.0,3.0,5.0,Yes,1
608,FEMALE,24.0,Master,3.0675947799405794,404604.3102718576,74.6,70.6,65.2,Thies,3.0,1.0,3.0,7.0,yes,1
609,Feminin,20.0,HS,13.563889432005602,,42.5,37.2,52.1,thies,3.0,3.0,3.0,9.0,Y,0
610,FEMALE,18.0,Licence,,277520.3628214439,75.4,79.7,80.1,Thiès,1.0,1.0,5.0,7.0,yes,1
611,femelle,21.0,high School,7.216858916125675,466974.9560347131,80.3,72.4,61.0,DAKAR,2.0,1.0,3.0,6.0,oui,1
612,male ,18.0,High school,3.8309136478110064,180217.10822875748,59.4,57.5,64.1,thies,2.0,3.0,4.0,9.0,1,1
613,Feminin,25.0,high School,10.281684693443182,303932.8365066938,66.7,59.1,46.4,dakar,3.0,3.0,4.0,10.0,No,1
614,male ,20.0,Licence,,302546.718100111,62.3,62.4,64.5,Dakar,3.0,1.0,3.0,7.0,oui,1
615,Masculin,19.0,High school,5.925333121515159,124655.37757311342,66.2,52.8,59.0,Saint-Louis,3.0,0.0,2.0,5.0,Y,1
616,F,20.0,Licence,11.412806180206218,309310.2467383669,50.4,36.8,49.1,Dakar,1.0,3.0,6.0,10.0,Yes,1
617,Male,17.0,high School,8.11772236671021,467611.221287819,49.7,59.1,48.0,dakar,2.0,1.0,3.0,6.0,0,0
618,FEMALE,18.0,HS,10.066577783743869,248108.01073657212,63.3,38.0,45.1,Thies,3.0,4.0,4.0,11.0,Yes,1
619,female,23.0,master ,4.07469625393014,303727.6111678718,46.7,25.4,30.3,Dakar,4.0,3.0,3.0,10.0,Yes,0
620,F,18.0,high School,2.3807322242899724,280587.9262601197,44.5,52.1,55.4,dakar,2.0,2.0,0.0,4.0,0,0
621,Feminin,17.0,high School,8.428831848160534,339704.04340876214,94.4,65.2,83.9,Thiès,1.0,3.0,2.0,6.0,oui,1
622,male ,,high School,6.724614578021075,389971.9954187022,71.2,51.8,63.1,Thies,3.0,0.0,3.0,6.0,oui,1
623,female,23.0,Bachelor,10.505738689815777,373108.6597067703,61.5,55.4,48.5,Thies,3.0,4.0,2.0,9.0,No,1
624,male ,22.0,Licence,7.680366189349801,260176.2165813625,61.5,60.6,59.9,Saint-Louis,3.0,2.0,4.0,9.0,oui,1
625,femelle,22.0,MSc,8.82030135693852,338973.7912932137,78.3,65.6,79.4,dakar,3.0,2.0,2.0,7.0,Y,1
626,male ,,Licence,1.5064698802350263,357592.76893779344,73.4,61.9,73.3,Dakar,1.0,1.0,3.0,5.0,oui,1
627,femelle,16.0,Master,15.553747758457027,179136.6014967626,73.6,52.3,56.3,Saint-Louis,3.0,2.0,1.0,6.0,Non,1
628,Masculin,24.0,Licence,7.343032059871873,320187.6649420433,70.6,69.2,69.0,Saint-Louis,2.0,4.0,4.0,10.0,OUI,1
629,female,19.0,Master,10.790347881356796,,63.5,64.2,56.5,Thiès,3.0,2.0,4.0,9.0,Y,1
630,female,19.0,Bachelor,4.655633319121494,357904.0451785422,57.0,59.7,60.5,Thies,2.0,1.0,4.0,7.0,1,1
631,Male,23.0,HS,9.232039608869364,263739.38561840175,49.8,48.1,39.9,dakar,3.0,3.0,3.0,9.0,0,0
632,Feminin,21.0,Master,2.7886209459010187,389705.53509437514,54.5,60.7,59.3,dakar,2.0,2.0,2.0,6.0,1,1
633,femelle,21.0,high School,9.808271353038684,252594.37773965189,71.1,69.6,60.8,saint louis,1.0,4.0,5.0,10.0,0,1
634,Male,25.0,HS,6.576103662456669,298980.89698349935,34.0,35.4,42.1,Saint-Louis,1.0,0.0,5.0,6.0,1,0
635,male ,18.0,master ,8.11676201574227,470874.46146494,65.3,67.0,65.2,saint louis,3.0,1.0,3.0,7.0,Non,1
636,male ,22.0,Bachelor,10.79189612052039,469652.35779495107,74.8,67.6,66.9,Thies,1.0,0.0,2.0,3.0,yes,1
637,Male,20.0,Licence,3.0698387551188793,296499.2760928127,77.2,75.9,67.7,Thies,2.0,3.0,1.0,6.0,OUI,1
638,female,21.0,Master,5.262033077548812,316718.3556875472,93.3,96.5,92.3,Thiès,2.0,0.0,3.0,5.0,No,1
639,male ,24.0,MSc,,433309.33736813196,70.3,80.2,65.5,saint louis,2.0,2.0,2.0,6.0,Yes,1
640,FEMALE,21.0,high School,16.39288589818699,119903.75816853903,72.9,56.5,61.0,Thies,3.0,0.0,2.0,5.0,0,1
641,Masculin,21.0,High school,7.447670661354073,218577.70111692828,46.6,41.8,34.7,DAKAR,0.0,1.0,4.0,5.0,No,0
642,Masculin,23.0,master ,10.36454447169573,460268.4546644108,67.6,70.8,68.9,saint louis,1.0,1.0,2.0,4.0,0,1
643,FEMALE,19.0,High school,7.57211412056608,340793.1658826603,71.7,71.0,68.6,Dakar,1.0,2.0,6.0,9.0,0,1
644,Male,18.0,HS,15.768982379025198,225795.7835303328,56.2,55.7,48.1,Thies,2.0,4.0,2.0,8.0,0,1
645,FEMALE,17.0,Licence,1.0111133321389776,119300.11136032554,47.7,56.4,59.2,DAKAR,0.0,0.0,0.0,0.0,0,0
646,femelle,15.0,MSc,8.378484178677432,294010.77203506057,62.4,57.4,61.8,saint louis,3.0,1.0,2.0,6.0,0,1
647,femelle,25.0,High school,1.497823865751756,200067.83910559033,69.9,76.0,55.4,Thiès,2.0,3.0,3.0,8.0,Yes,1
648,Male,17.0,HS,2.0262862821468666,288209.1980342324,72.8,72.4,77.1,Thiès,2.0,2.0,3.0,7.0,1,1
649,FEMALE,19.0,Bachelor,9.189848212471267,202878.39782461437,59.6,57.3,-10.0,thies,3.0,0.0,3.0,6.0,1,1
650,femelle,19.0,HS,8.557991184589836,114833.03573965753,66.2,61.9,68.6,saint louis,3.0,1.0,3.0,7.0,yes,1
651,female,21.0,master ,6.860652249031195,52216.16667796302,63.7,73.4,-10.0,thies,3.0,0.0,2.0,5.0,0,1
652,FEMALE,22.0,MSc,7.575223639840988,446616.5621972042,53.0,51.8,48.2,Thiès,2.0,1.0,1.0,4.0,Y,1
653,female,22.0,MSc,20.393197736285032,252027.53862683312,69.7,51.7,54.4,saint louis,2.0,1.0,3.0,6.0,No,1
654,femelle,19.0,HS,6.967299447874263,274648.25310702855,81.6,50.0,59.5,thies,3.0,2.0,4.0,9.0,Yes,1
655,Masculin,20.0,master ,10.0404974450003,299731.4260230983,66.1,53.5,64.5,dakar,3.0,3.0,3.0,9.0,0,1
656,femelle,21.0,HS,5.402540721544476,117185.20979466387,55.1,52.2,42.5,DAKAR,4.0,1.0,2.0,7.0,0,1
657,female,19.0,MSc,9.180930300162412,148912.2106262168,77.9,76.8,70.2,Thiès,2.0,2.0,3.0,7.0,oui,1
658,F,24.0,MSc,7.04706529977753,179362.18488033174,54.0,40.5,50.9,dakar,3.0,1.0,5.0,9.0,Y,1
659,Feminin,21.0,high School,6.3579260690810795,213219.78734047286,60.4,68.9,58.6,Dakar,2.0,2.0,3.0,7.0,Non,1
660,male ,22.0,HS,15.275594128801298,214741.23165447637,72.4,64.8,67.0,saint louis,2.0,4.0,1.0,7.0,No,1
661,FEMALE,22.0,Master,12.708739852737356,204513.88037752663,321.5,77.3,64.8,Dakar,2.0,2.0,3.0,7.0,oui,1
662,F,23.0,HS,8.546986589596923,406158.15723927144,68.3,68.0,69.0,thies,2.0,2.0,4.0,8.0,1,1
663,femelle,20.0,MSc,1.2168477437758671,,18.7,26.0,22.3,thies,1.0,3.0,4.0,8.0,No,0
664,Masculin,17.0,high School,6.555963106989721,397003.145959885,57.3,64.4,42.1,dakar,3.0,3.0,4.0,10.0,Y,1
665,Male,21.0,high School,18.812110257620333,285640.931703222,75.0,60.9,57.0,Dakar,2.0,3.0,3.0,8.0,oui,1
666,femelle,18.0,Bachelor,7.077353333441168,481713.688286458,57.1,51.0,61.3,Thies,3.0,3.0,150.0,156.0,OUI,1
667,Masculin,,master ,12.412870288214632,273839.32426546514,71.1,77.3,62.2,Thiès,2.0,1.0,2.0,5.0,Yes,1
668,Feminin,21.0,Licence,13.767769607810404,296248.6303014905,93.5,76.5,80.0,saint louis,1.0,3.0,3.0,7.0,yes,1
669,femelle,23.0,High school,8.8758556634239,255081.2714648692,79.2,75.8,59.1,Thies,2.0,4.0,4.0,10.0,Yes,1
670,female,20.0,High school,,241473.6567575627,41.2,57.4,57.4,saint louis,3.0,3.0,2.0,8.0,oui,0
671,Male,21.0,HS,1.7412493271315537,261864.8990446987,54.0,65.0,50.9,DAKAR,0.0,2.0,2.0,4.0,1,1
672,Masculin,24.0,Bachelor,10.736652834435818,242984.9665866476,87.6,76.0,87.4,Saint-Louis,2.0,0.0,2.0,4.0,yes,1
673,Masculin,21.0,HS,,211927.85437858134,56.5,56.5,60.9,thies,3.0,1.0,5.0,9.0,No,1
674,Masculin,27.0,High school,,302759.9932412064,55.5,57.5,60.0,dakar,2.0,1.0,3.0,6.0,oui,1
675,Feminin,21.0,master ,3.0007186416425435,385828.3900669479,72.3,64.8,70.1,Thies,2.0,1.0,4.0,7.0,1,1
676,femelle,16.0,MSc,6.939049838119191,252797.86502125527,85.1,63.9,82.2,thies,1.0,2.0,5.0,8.0,Yes,1
677,Feminin,22.0,master ,8.134876219604212,109537.43163858552,60.9,50.3,48.9,dakar,2.0,1.0,2.0,5.0,yes,1
678,FEMALE,21.0,master ,9.074374324177192,275122.06847901066,63.0,59.6,42.8,Dakar,1.0,3.0,4.0,8.0,OUI,1
679,male ,23.0,high School,3.540711250590343,374823.095859103,46.6,36.0,48.0,thies,3.0,2.0,3.0,8.0,OUI,0
680,male ,22.0,MSc,12.787643795045408,516650.0215703737,65.0,50.0,54.8,Saint-Louis,2.0,1.0,5.0,8.0,Non,1
681,FEMALE,20.0,Licence,,156245.04451912057,58.9,65.9,82.2,saint louis,3.0,1.0,2.0,6.0,Non,1
682,femelle,17.0,MSc,1.3021221581870188,248811.44966033119,48.7,61.1,52.0,Thies,0.0,2.0,3.0,5.0,No,0
683,female,19.0,Bachelor,7.5639063201461445,253271.5726169548,82.9,73.6,78.8,dakar,2.0,2.0,4.0,8.0,No,1
684,Feminin,18.0,high School,8.137501236105841,462696.64073178015,66.9,77.7,65.9,dakar,3.0,2.0,2.0,7.0,1,1
685,Male,19.0,Licence,8.642357732687039,295807.0199449641,59.3,49.7,63.3,saint louis,3.0,2.0,150.0,155.0,No,1
686,Masculin,21.0,Bachelor,13.448529614740316,191120.81287532812,60.9,51.8,58.3,Thies,3.0,4.0,3.0,10.0,Yes,1
